respondent_id,brand,price_per_month,beans,delivery,rating
R0038,Casa Verde,$19,House blend,Monthly,4
R0038,Casa Verde,$19,House blend,Every two weeks,7
R0038,Arabica Hills,$14,House blend,Monthly,4
R0038,Casa Verde,$19,Single origin,Monthly,4
R0038,Casa Verde,$24,Single origin,Every two weeks,4
R0038,Arabica Hills,$14,Single origin,Every two weeks,9
R0038,Nordic Roast,$14,House blend,Every two weeks,9
R0038,Arabica Hills,$19,Single origin,Every two weeks,8
R0038,Casa Verde,$14,Single origin,Monthly,6
R0038,Nordic Roast,$24,House blend,Monthly,3
R0038,Casa Verde,$14,House blend,Weekly,6
R0039,Arabica Hills,$19,Single origin,Weekly,9
R0039,Arabica Hills,$14,House blend,Weekly,9
R0039,Casa Verde,$19,House blend,Every two weeks,3
R0039,Nordic Roast,$24,House blend,Weekly,4
R0039,Casa Verde,$24,Single origin,Weekly,3
R0039,Nordic Roast,$24,House blend,Every two weeks,2
R0039,Arabica Hills,$24,Single origin,Every two weeks,4
R0039,Arabica Hills,$14,Single origin,Weekly,10
R0039,Nordic Roast,$19,House blend,Every two weeks,5
R0039,Nordic Roast,$24,House blend,Monthly,3
R0039,Arabica Hills,$24,House blend,Monthly,5
R0039,Nordic Roast,$19,House blend,Weekly,7
R0039,Nordic Roast,$14,House blend,Monthly,7
R0039,Nordic Roast,$19,Single origin,Weekly,7
R0040,Nordic Roast,$24,House blend,Monthly,3
R0040,Arabica Hills,$24,Single origin,Every two weeks,5
R0040,Nordic Roast,$24,House blend,Weekly,3
R0040,Arabica Hills,$24,Single origin,Weekly,4
R0040,Arabica Hills,$19,Single origin,Monthly,5
R0040,Casa Verde,$14,Single origin,Weekly,6
R0040,Arabica Hills,$14,House blend,Every two weeks,8
R0040,Nordic Roast,$19,Single origin,Weekly,4
R0040,Nordic Roast,$14,Single origin,Monthly,8
R0040,Casa Verde,$24,Single origin,Monthly,4
R0040,Nordic Roast,$24,Single origin,Every two weeks,6
R0040,Casa Verde,$14,House blend,Monthly,4
R0040,Nordic Roast,$19,Single origin,Monthly,5
R0040,Casa Verde,$14,House blend,Every two weeks,7
R0041,Nordic Roast,$19,Single origin,Weekly,6
R0041,Casa Verde,$24,Single origin,Every two weeks,6
R0041,Casa Verde,$24,Single origin,Monthly,3
R0041,Arabica Hills,$19,Single origin,Every two weeks,5
R0041,Nordic Roast,$19,House blend,Every two weeks,5
R0041,Nordic Roast,$14,House blend,Monthly,7
R0041,Nordic Roast,$24,House blend,Every two weeks,5
R0041,Nordic Roast,$14,Single origin,Weekly,10
R0041,Nordic Roast,$19,House blend,Monthly,2
R0041,Nordic Roast,$24,Single origin,Weekly,6
R0041,Nordic Roast,$24,House blend,Monthly,4
R0041,Arabica Hills,$19,House blend,Every two weeks,6
R0041,Nordic Roast,$24,House blend,Weekly,5
R0041,Arabica Hills,$19,Single origin,Weekly,7
R0042,Nordic Roast,$19,Single origin,Every two weeks,5
R0042,Nordic Roast,$24,House blend,Every two weeks,4
R0042,Nordic Roast,$24,House blend,Weekly,4
R0042,Nordic Roast,$19,Single origin,Monthly,3
R0042,Nordic Roast,$24,Single origin,Monthly,3
R0042,Casa Verde,$24,Single origin,Monthly,4
R0042,Arabica Hills,$19,Single origin,Weekly,6
R0042,Arabica Hills,$19,House blend,Weekly,4
R0042,Casa Verde,$19,House blend,Monthly,4
R0042,Casa Verde,$14,Single origin,Monthly,7
R0042,Nordic Roast,$19,Single origin,Weekly,6
R0042,Arabica Hills,$19,House blend,Monthly,4
R0042,Nordic Roast,$14,House blend,Every two weeks,7
R0042,Casa Verde,$14,House blend,Weekly,7
R0043,Arabica Hills,$24,House blend,Weekly,4
R0043,Nordic Roast,$19,House blend,Weekly,7
R0043,Arabica Hills,$24,Single origin,Every two weeks,4
R0043,Casa Verde,$19,Single origin,Every two weeks,5
R0043,Casa Verde,$24,House blend,Monthly,1
R0043,Nordic Roast,$24,House blend,Every two weeks,3
R0043,Casa Verde,$14,Single origin,Every two weeks,6
R0043,Nordic Roast,$14,House blend,Every two weeks,6
R0043,Nordic Roast,$14,Single origin,Weekly,9
R0043,Nordic Roast,$24,Single origin,Weekly,5
R0043,Nordic Roast,$14,Single origin,Every two weeks,6
R0043,Arabica Hills,$14,House blend,Every two weeks,6
R0043,Nordic Roast,$19,House blend,Monthly,7
R0043,Arabica Hills,$14,House blend,Weekly,8
R0044,Casa Verde,$24,Single origin,Weekly,6
R0044,Casa Verde,$24,House blend,Every two weeks,5
R0044,Arabica Hills,$24,Single origin,Weekly,6
R0044,Arabica Hills,$19,House blend,Monthly,4
R0044,Casa Verde,$14,House blend,Weekly,8
R0044,Casa Verde,$19,House blend,Every two weeks,7
R0044,Nordic Roast,$19,Single origin,Monthly,4
R0044,Arabica Hills,$24,Single origin,Every two weeks,8
R0044,Arabica Hills,$24,Single origin,Monthly,5
R0044,Arabica Hills,$14,Single origin,Monthly,6
R0044,Casa Verde,$19,Single origin,Weekly,7
R0044,Casa Verde,$14,House blend,Every two weeks,6
R0044,Arabica Hills,$14,Single origin,Every two weeks,7
R0044,Casa Verde,$14,Single origin,Every two weeks,7
R0045,Nordic Roast,$19,Single origin,Weekly,5
R0045,Nordic Roast,$14,House blend,Every two weeks,7
R0045,Casa Verde,$24,House blend,Weekly,3
R0045,Casa Verde,$19,House blend,Every two weeks,4
R0045,Arabica Hills,$24,House blend,Weekly,5
R0045,Nordic Roast,$24,House blend,Monthly,2
R0045,Nordic Roast,$24,Single origin,Weekly,6
R0045,Casa Verde,$24,Single origin,Monthly,2
R0045,Casa Verde,$24,Single origin,Weekly,3
R0045,Nordic Roast,$24,Single origin,Monthly,2
R0045,Casa Verde,$14,Single origin,Weekly,6
R0045,Casa Verde,$24,House blend,Every two weeks,3
R0045,Nordic Roast,$24,Single origin,Every two weeks,3
R0045,Casa Verde,$19,Single origin,Weekly,4
R0046,Arabica Hills,$19,Single origin,Every two weeks,6
R0046,Casa Verde,$24,Single origin,Every two weeks,1
R0046,Arabica Hills,$24,Single origin,Monthly,5
R0046,Nordic Roast,$19,Single origin,Weekly,9
R0046,Casa Verde,$19,Single origin,Every two weeks,5
R0046,Arabica Hills,$24,House blend,Weekly,5
R0046,Nordic Roast,$14,Single origin,Weekly,8
R0046,Casa Verde,$19,Single origin,Monthly,4
R0046,Casa Verde,$19,House blend,Every two weeks,1
R0046,Arabica Hills,$19,House blend,Every two weeks,4
R0046,Casa Verde,$24,House blend,Weekly,2
R0046,Casa Verde,$14,Single origin,Every two weeks,5
R0046,Arabica Hills,$19,Single origin,Weekly,10
R0046,Casa Verde,$24,Single origin,Weekly,3
R0047,Arabica Hills,$19,Single origin,Monthly,6
R0047,Casa Verde,$19,Single origin,Weekly,6
R0047,Nordic Roast,$19,House blend,Monthly,2
R0047,Casa Verde,$19,Single origin,Every two weeks,8
R0047,Arabica Hills,$19,House blend,Every two weeks,5
R0047,Nordic Roast,$14,Single origin,Weekly,9
R0047,Nordic Roast,$19,Single origin,Every two weeks,6
R0047,Arabica Hills,$24,House blend,Monthly,2
R0047,Casa Verde,$19,Single origin,Monthly,5
R0047,Casa Verde,$14,Single origin,Every two weeks,9
R0047,Arabica Hills,$24,Single origin,Weekly,6
R0047,Arabica Hills,$14,Single origin,Monthly,6
R0047,Casa Verde,$19,House blend,Every two weeks,6
R0047,Casa Verde,$24,Single origin,Monthly,4
R0048,Arabica Hills,$24,House blend,Every two weeks,2
R0048,Arabica Hills,$14,Single origin,Monthly,7
R0048,Casa Verde,$14,House blend,Every two weeks,6
R0048,Nordic Roast,$14,House blend,Weekly,7
R0048,Nordic Roast,$14,House blend,Monthly,6
R0048,Casa Verde,$19,House blend,Monthly,5
R0048,Casa Verde,$14,Single origin,Monthly,6
R0048,Nordic Roast,$24,House blend,Monthly,3
R0048,Arabica Hills,$19,House blend,Every two weeks,7
R0048,Casa Verde,$14,Single origin,Every two weeks,4
R0048,Casa Verde,$14,House blend,Monthly,5
R0048,Casa Verde,$24,Single origin,Weekly,4
R0048,Nordic Roast,$24,Single origin,Every two weeks,4
R0048,Arabica Hills,$19,House blend,Weekly,8
R0049,Arabica Hills,$14,House blend,Every two weeks,8
R0049,Casa Verde,$19,House blend,Weekly,4
R0049,Arabica Hills,$24,House blend,Weekly,5
R0049,Nordic Roast,$24,House blend,Every two weeks,4
R0049,Nordic Roast,$19,House blend,Weekly,6
R0049,Nordic Roast,$14,Single origin,Every two weeks,9
R0049,Nordic Roast,$14,Single origin,Weekly,8
R0049,Arabica Hills,$24,Single origin,Monthly,5
R0049,Nordic Roast,$24,House blend,Weekly,3
R0049,Casa Verde,$19,House blend,Monthly,2
R0049,Arabica Hills,$19,House blend,Every two weeks,4
R0049,Casa Verde,$14,House blend,Every two weeks,6
R0049,Casa Verde,$14,House blend,Weekly,8
R0049,Nordic Roast,$24,Single origin,Weekly,5
R0050,Arabica Hills,$14,Single origin,Every two weeks,9
R0050,Arabica Hills,$24,Single origin,Every two weeks,6
R0050,Arabica Hills,$24,Single origin,Monthly,5
R0050,Nordic Roast,$24,Single origin,Every two weeks,4
R0050,Nordic Roast,$19,Single origin,Weekly,7
R0050,Casa Verde,$14,House blend,Weekly,7
R0050,Casa Verde,$14,Single origin,Every two weeks,8
R0050,Casa Verde,$19,House blend,Weekly,5
R0050,Nordic Roast,$24,House blend,Weekly,3
R0050,Nordic Roast,$14,Single origin,Monthly,7
R0050,Nordic Roast,$14,House blend,Weekly,6
R0050,Arabica Hills,$24,Single origin,Weekly,5
R0050,Casa Verde,$24,House blend,Every two weeks,3
R0050,Nordic Roast,$19,Single origin,Every two weeks,9
R0051,Arabica Hills,$19,Single origin,Every two weeks,7
R0051,Arabica Hills,$14,House blend,Weekly,10
R0051,Nordic Roast,$14,Single origin,Weekly,10
R0051,Arabica Hills,$19,Single origin,Monthly,8
R0051,Arabica Hills,$24,House blend,Every two weeks,7
R0051,Casa Verde,$14,Single origin,Weekly,8
R0051,Casa Verde,$24,House blend,Every two weeks,3
R0051,Nordic Roast,$19,Single origin,Every two weeks,7
R0051,Nordic Roast,$14,House blend,Every two weeks,9
R0051,Nordic Roast,$19,House blend,Weekly,6
R0051,Arabica Hills,$19,House blend,Monthly,7
R0051,Casa Verde,$14,House blend,Weekly,8
R0051,Arabica Hills,$24,Single origin,Every two weeks,7
R0051,Nordic Roast,$14,Single origin,Every two weeks,10
R0052,Nordic Roast,$19,House blend,Every two weeks,7
R0052,Arabica Hills,$19,House blend,Weekly,8
R0052,Nordic Roast,$19,House blend,Weekly,7
R0052,Casa Verde,$24,House blend,Monthly,2
R0052,Nordic Roast,$14,Single origin,Every two weeks,6
R0052,Nordic Roast,$24,House blend,Monthly,5
R0052,Nordic Roast,$14,House blend,Every two weeks,7
R0052,Casa Verde,$14,Single origin,Weekly,6
R0052,Nordic Roast,$14,House blend,Monthly,6
R0052,Casa Verde,$14,House blend,Weekly,7
R0052,Nordic Roast,$19,Single origin,Every two weeks,7
R0052,Nordic Roast,$14,House blend,Weekly,10
R0052,Casa Verde,$19,Single origin,Monthly,5
R0052,Casa Verde,$24,Single origin,Every two weeks,3
R0053,Casa Verde,$19,House blend,Every two weeks,6
R0053,Casa Verde,$19,Single origin,Monthly,3
R0053,Arabica Hills,$24,House blend,Weekly,6
R0053,Casa Verde,$14,House blend,Every two weeks,7
R0053,Casa Verde,$14,Single origin,Monthly,5
R0053,Nordic Roast,$14,House blend,Every two weeks,4
R0053,Arabica Hills,$14,Single origin,Every two weeks,6
R0053,Nordic Roast,$19,House blend,Monthly,5
R0053,Casa Verde,$19,House blend,Weekly,8
R0053,Casa Verde,$24,Single origin,Every two weeks,3
R0053,Nordic Roast,$19,House blend,Weekly,8
R0053,Arabica Hills,$24,House blend,Every two weeks,3
R0053,Nordic Roast,$14,Single origin,Every two weeks,6
R0053,Nordic Roast,$24,House blend,Every two weeks,3
R0054,Arabica Hills,$24,House blend,Every two weeks,4
R0054,Arabica Hills,$19,House blend,Every two weeks,6
R0054,Nordic Roast,$19,Single origin,Monthly,6
R0054,Casa Verde,$14,Single origin,Monthly,7
R0054,Arabica Hills,$24,Single origin,Every two weeks,7
R0054,Nordic Roast,$14,Single origin,Weekly,6
R0054,Nordic Roast,$24,Single origin,Every two weeks,4
R0054,Arabica Hills,$19,House blend,Monthly,3
R0054,Casa Verde,$14,Single origin,Every two weeks,9
R0054,Nordic Roast,$19,Single origin,Every two weeks,6
R0054,Nordic Roast,$24,Single origin,Weekly,4
R0054,Casa Verde,$24,House blend,Every two weeks,2
R0054,Nordic Roast,$19,House blend,Weekly,3
R0054,Casa Verde,$24,House blend,Monthly,1
R0055,Nordic Roast,$19,Single origin,Every two weeks,9
R0055,Nordic Roast,$24,House blend,Monthly,1
R0055,Casa Verde,$19,House blend,Weekly,2
R0055,Arabica Hills,$24,Single origin,Weekly,4
R0055,Casa Verde,$24,House blend,Weekly,2
R0055,Arabica Hills,$14,Single origin,Weekly,8
R0055,Arabica Hills,$24,House blend,Every two weeks,4
R0055,Nordic Roast,$19,Single origin,Weekly,5
R0055,Arabica Hills,$19,House blend,Weekly,5
R0055,Casa Verde,$24,House blend,Monthly,2
R0055,Arabica Hills,$24,House blend,Weekly,3
R0055,Casa Verde,$19,House blend,Every two weeks,6
R0055,Arabica Hills,$19,House blend,Monthly,4
R0055,Casa Verde,$24,House blend,Every two weeks,3
R0056,Casa Verde,$24,House blend,Monthly,1
R0056,Nordic Roast,$19,Single origin,Weekly,6
R0056,Arabica Hills,$14,Single origin,Monthly,7
R0056,Nordic Roast,$24,Single origin,Monthly,6
R0056,Arabica Hills,$24,Single origin,Every two weeks,8
R0056,Arabica Hills,$19,Single origin,Weekly,6
R0056,Casa Verde,$19,House blend,Monthly,3
R0056,Nordic Roast,$24,House blend,Every two weeks,4
R0056,Casa Verde,$19,Single origin,Weekly,5
R0056,Nordic Roast,$14,House blend,Every two weeks,8
R0056,Casa Verde,$24,Single origin,Monthly,5
R0056,Nordic Roast,$24,House blend,Monthly,3
R0056,Nordic Roast,$19,House blend,Monthly,6
R0056,Nordic Roast,$14,House blend,Weekly,7
R0057,Casa Verde,$19,Single origin,Monthly,4
R0057,Casa Verde,$24,Single origin,Monthly,4
R0057,Nordic Roast,$19,House blend,Every two weeks,6
R0057,Arabica Hills,$19,House blend,Monthly,7
R0057,Arabica Hills,$19,House blend,Weekly,6
R0057,Arabica Hills,$19,Single origin,Monthly,6
R0057,Nordic Roast,$19,House blend,Weekly,6
R0057,Arabica Hills,$24,Single origin,Every two weeks,5
R0057,Nordic Roast,$24,House blend,Every two weeks,4
R0057,Arabica Hills,$24,Single origin,Monthly,4
R0057,Arabica Hills,$24,Single origin,Weekly,5
R0057,Casa Verde,$14,Single origin,Monthly,6
R0057,Nordic Roast,$24,Single origin,Monthly,3
R0057,Casa Verde,$14,House blend,Monthly,6
R0058,Arabica Hills,$14,Single origin,Monthly,5
R0058,Arabica Hills,$14,House blend,Monthly,6
R0058,Casa Verde,$19,House blend,Every two weeks,5
R0058,Arabica Hills,$14,House blend,Weekly,6
R0058,Arabica Hills,$19,House blend,Every two weeks,4
R0058,Nordic Roast,$24,Single origin,Every two weeks,3
R0058,Nordic Roast,$14,Single origin,Monthly,6
R0058,Nordic Roast,$24,House blend,Every two weeks,4
R0058,Casa Verde,$14,House blend,Monthly,4
R0058,Arabica Hills,$24,House blend,Monthly,1
R0058,Arabica Hills,$14,Single origin,Weekly,8
R0058,Casa Verde,$14,Single origin,Monthly,6
R0058,Casa Verde,$14,House blend,Every two weeks,6
R0058,Arabica Hills,$24,Single origin,Monthly,3
R0059,Casa Verde,$19,House blend,Weekly,5
R0059,Casa Verde,$14,House blend,Every two weeks,7
R0059,Arabica Hills,$14,House blend,Every two weeks,9
R0059,Arabica Hills,$14,House blend,Weekly,7
R0059,Casa Verde,$19,Single origin,Every two weeks,7
R0059,Arabica Hills,$14,Single origin,Monthly,6
R0059,Nordic Roast,$19,House blend,Weekly,8
R0059,Casa Verde,$19,House blend,Every two weeks,6
R0059,Nordic Roast,$14,Single origin,Weekly,9
R0059,Nordic Roast,$24,Single origin,Every two weeks,8
R0059,Arabica Hills,$24,Single origin,Monthly,5
R0059,Casa Verde,$14,Single origin,Every two weeks,7
R0059,Nordic Roast,$24,Single origin,Monthly,6
R0059,Nordic Roast,$24,House blend,Weekly,7
R0060,Nordic Roast,$19,Single origin,Weekly,7
R0060,Arabica Hills,$24,Single origin,Monthly,4
R0060,Casa Verde,$19,Single origin,Every two weeks,6
R0060,Nordic Roast,$19,House blend,Weekly,5
R0060,Arabica Hills,$19,House blend,Every two weeks,5
R0060,Nordic Roast,$24,Single origin,Monthly,4
R0060,Arabica Hills,$24,Single origin,Every two weeks,5
R0060,Casa Verde,$24,Single origin,Monthly,4
R0060,Nordic Roast,$19,House blend,Every two weeks,8
R0060,Casa Verde,$14,Single origin,Every two weeks,5
R0060,Arabica Hills,$24,Single origin,Weekly,4
R0060,Nordic Roast,$24,House blend,Every two weeks,4
R0060,Nordic Roast,$24,House blend,Weekly,4
R0060,Nordic Roast,$19,House blend,Monthly,5
R0061,Casa Verde,$14,House blend,Weekly,6
R0061,Nordic Roast,$19,Single origin,Weekly,7
R0061,Casa Verde,$14,Single origin,Every two weeks,7
R0061,Arabica Hills,$19,House blend,Weekly,7
R0061,Casa Verde,$19,Single origin,Monthly,4
R0061,Casa Verde,$24,Single origin,Every two weeks,4
R0061,Arabica Hills,$14,Single origin,Every two weeks,7
R0061,Arabica Hills,$24,Single origin,Weekly,6
R0061,Casa Verde,$14,Single origin,Monthly,5
R0061,Nordic Roast,$14,House blend,Monthly,7
R0061,Casa Verde,$14,Single origin,Weekly,6
R0061,Casa Verde,$24,Single origin,Weekly,4
R0061,Arabica Hills,$24,Single origin,Every two weeks,6
R0061,Nordic Roast,$14,Single origin,Every two weeks,9
R0062,Casa Verde,$19,Single origin,Weekly,8
R0062,Casa Verde,$24,House blend,Monthly,3
R0062,Arabica Hills,$19,Single origin,Weekly,10
R0062,Nordic Roast,$19,Single origin,Weekly,9
R0062,Arabica Hills,$19,House blend,Monthly,6
R0062,Nordic Roast,$14,House blend,Monthly,5
R0062,Nordic Roast,$24,Single origin,Weekly,2
R0062,Casa Verde,$19,Single origin,Monthly,4
R0062,Nordic Roast,$14,Single origin,Every two weeks,8
R0062,Nordic Roast,$14,House blend,Every two weeks,9
R0062,Arabica Hills,$24,Single origin,Monthly,4
R0062,Casa Verde,$14,House blend,Weekly,8
R0062,Arabica Hills,$24,Single origin,Every two weeks,6
R0062,Arabica Hills,$19,Single origin,Monthly,7
R0063,Nordic Roast,$14,House blend,Every two weeks,4
R0063,Nordic Roast,$14,House blend,Weekly,6
R0063,Arabica Hills,$24,House blend,Monthly,4
R0063,Arabica Hills,$19,Single origin,Monthly,6
R0063,Arabica Hills,$14,House blend,Every two weeks,6
R0063,Casa Verde,$14,Single origin,Every two weeks,6
R0063,Nordic Roast,$24,House blend,Weekly,3
R0063,Arabica Hills,$14,Single origin,Weekly,8
R0063,Arabica Hills,$14,Single origin,Monthly,8
R0063,Casa Verde,$24,Single origin,Weekly,5
R0063,Arabica Hills,$24,Single origin,Every two weeks,7
R0063,Arabica Hills,$14,House blend,Monthly,5
R0063,Nordic Roast,$24,House blend,Monthly,3
R0063,Arabica Hills,$19,Single origin,Every two weeks,8
R0064,Arabica Hills,$19,House blend,Monthly,5
R0064,Casa Verde,$24,Single origin,Every two weeks,3
R0064,Nordic Roast,$14,House blend,Weekly,7
R0064,Casa Verde,$14,Single origin,Weekly,8
R0064,Nordic Roast,$14,Single origin,Every two weeks,10
R0064,Nordic Roast,$14,House blend,Monthly,8
R0064,Nordic Roast,$19,Single origin,Monthly,7
R0064,Arabica Hills,$19,Single origin,Monthly,8
R0064,Nordic Roast,$24,House blend,Every two weeks,6
R0064,Nordic Roast,$14,Single origin,Weekly,10
R0064,Arabica Hills,$19,House blend,Every two weeks,7
R0064,Arabica Hills,$14,Single origin,Every two weeks,8
R0064,Arabica Hills,$24,Single origin,Monthly,6
R0064,Arabica Hills,$24,House blend,Every two weeks,5
R0065,Casa Verde,$14,House blend,Weekly,3
R0065,Casa Verde,$19,Single origin,Every two weeks,6
R0065,Nordic Roast,$19,Single origin,Monthly,6
R0065,Casa Verde,$24,House blend,Weekly,2
R0065,Casa Verde,$24,House blend,Every two weeks,1
R0065,Arabica Hills,$19,Single origin,Every two weeks,6
R0065,Arabica Hills,$14,Single origin,Weekly,6
R0065,Nordic Roast,$19,House blend,Monthly,5
R0065,Casa Verde,$14,House blend,Every two weeks,5
R0065,Nordic Roast,$24,Single origin,Weekly,4
R0065,Casa Verde,$24,Single origin,Weekly,2
R0065,Arabica Hills,$19,House blend,Monthly,5
R0065,Casa Verde,$19,Single origin,Weekly,4
R0065,Arabica Hills,$19,Single origin,Weekly,7
R0066,Nordic Roast,$24,Single origin,Weekly,6
R0066,Casa Verde,$19,House blend,Weekly,8
R0066,Casa Verde,$19,Single origin,Weekly,6
R0066,Casa Verde,$19,House blend,Monthly,2
R0066,Casa Verde,$14,House blend,Every two weeks,8
R0066,Arabica Hills,$24,House blend,Monthly,3
R0066,Nordic Roast,$14,House blend,Monthly,7
R0066,Casa Verde,$19,Single origin,Monthly,3
R0066,Casa Verde,$14,House blend,Weekly,8
R0066,Nordic Roast,$19,Single origin,Every two weeks,10
R0066,Casa Verde,$14,House blend,Monthly,4
R0066,Arabica Hills,$24,House blend,Every two weeks,6
R0066,Nordic Roast,$19,House blend,Monthly,5
R0066,Arabica Hills,$19,Single origin,Weekly,10
R0067,Arabica Hills,$24,Single origin,Every two weeks,6
R0067,Arabica Hills,$19,House blend,Weekly,6
R0067,Nordic Roast,$14,Single origin,Every two weeks,7
R0067,Casa Verde,$14,House blend,Monthly,5
R0067,Nordic Roast,$14,House blend,Weekly,7
R0067,Casa Verde,$14,Single origin,Every two weeks,8
R0067,Nordic Roast,$14,House blend,Every two weeks,6
R0067,Arabica Hills,$14,Single origin,Weekly,9
R0067,Nordic Roast,$24,Single origin,Monthly,4
R0067,Nordic Roast,$24,Single origin,Every two weeks,5
R0067,Casa Verde,$14,Single origin,Weekly,8
R0067,Casa Verde,$19,House blend,Every two weeks,5
R0067,Arabica Hills,$14,House blend,Every two weeks,7
R0067,Casa Verde,$24,Single origin,Weekly,6
R0068,Casa Verde,$14,Single origin,Weekly,7
R0068,Arabica Hills,$19,House blend,Monthly,8
R0068,Nordic Roast,$24,Single origin,Monthly,4
R0068,Casa Verde,$24,Single origin,Weekly,4
R0068,Nordic Roast,$14,House blend,Monthly,8
R0068,Casa Verde,$19,House blend,Every two weeks,7
R0068,Nordic Roast,$19,House blend,Monthly,5
R0068,Nordic Roast,$14,House blend,Weekly,8
R0068,Nordic Roast,$24,Single origin,Every two weeks,5
R0068,Arabica Hills,$19,House blend,Weekly,7
R0068,Nordic Roast,$19,House blend,Weekly,8
R0068,Nordic Roast,$24,House blend,Every two weeks,5
R0068,Arabica Hills,$19,Single origin,Weekly,6
R0068,Nordic Roast,$14,Single origin,Weekly,7
R0069,Nordic Roast,$19,Single origin,Monthly,5
R0069,Arabica Hills,$24,Single origin,Every two weeks,4
R0069,Nordic Roast,$24,House blend,Weekly,3
R0069,Nordic Roast,$14,Single origin,Weekly,8
R0069,Casa Verde,$19,Single origin,Monthly,4
R0069,Nordic Roast,$14,House blend,Monthly,6
R0069,Casa Verde,$24,House blend,Every two weeks,1
R0069,Arabica Hills,$24,House blend,Monthly,2
R0069,Nordic Roast,$14,Single origin,Every two weeks,7
R0069,Arabica Hills,$14,Single origin,Weekly,10
R0069,Nordic Roast,$24,House blend,Monthly,3
R0069,Nordic Roast,$24,Single origin,Monthly,2
R0069,Arabica Hills,$19,Single origin,Weekly,8
R0069,Nordic Roast,$19,House blend,Every two weeks,6
R0070,Arabica Hills,$24,Single origin,Every two weeks,4
R0070,Nordic Roast,$19,Single origin,Monthly,6
R0070,Arabica Hills,$19,House blend,Every two weeks,8
R0070,Arabica Hills,$14,House blend,Every two weeks,6
R0070,Casa Verde,$19,House blend,Every two weeks,6
R0070,Nordic Roast,$24,House blend,Monthly,3
R0070,Arabica Hills,$19,Single origin,Every two weeks,8
R0070,Arabica Hills,$19,House blend,Weekly,8
R0070,Casa Verde,$19,House blend,Weekly,6
R0070,Nordic Roast,$14,House blend,Every two weeks,7
R0070,Nordic Roast,$24,House blend,Weekly,4
R0070,Arabica Hills,$24,House blend,Every two weeks,3
R0070,Casa Verde,$19,Single origin,Monthly,7
R0070,Casa Verde,$14,Single origin,Weekly,10
R0071,Arabica Hills,$14,House blend,Every two weeks,8
R0071,Arabica Hills,$24,Single origin,Weekly,3
R0071,Arabica Hills,$14,Single origin,Monthly,7
R0071,Arabica Hills,$19,House blend,Every two weeks,6
R0071,Nordic Roast,$14,Single origin,Weekly,9
R0071,Arabica Hills,$24,House blend,Monthly,2
R0071,Casa Verde,$24,Single origin,Weekly,4
R0071,Arabica Hills,$14,Single origin,Weekly,7
R0071,Nordic Roast,$24,House blend,Every two weeks,5
R0071,Arabica Hills,$14,House blend,Weekly,7
R0071,Casa Verde,$19,Single origin,Weekly,4
R0071,Casa Verde,$24,House blend,Weekly,3
R0071,Arabica Hills,$19,Single origin,Monthly,4
R0071,Nordic Roast,$24,House blend,Weekly,7
R0072,Casa Verde,$19,House blend,Weekly,3
R0072,Nordic Roast,$19,House blend,Monthly,6
R0072,Casa Verde,$19,Single origin,Weekly,4
R0072,Nordic Roast,$24,Single origin,Weekly,4
R0072,Arabica Hills,$14,House blend,Weekly,9
R0072,Arabica Hills,$14,Single origin,Every two weeks,9
R0072,Casa Verde,$14,Single origin,Monthly,5
R0072,Arabica Hills,$19,Single origin,Weekly,5
R0072,Nordic Roast,$19,Single origin,Weekly,5
R0072,Arabica Hills,$24,Single origin,Every two weeks,4
R0072,Nordic Roast,$19,Single origin,Monthly,5
R0072,Nordic Roast,$24,Single origin,Monthly,4
R0072,Arabica Hills,$19,House blend,Monthly,4
R0072,Nordic Roast,$24,House blend,Monthly,4
R0073,Nordic Roast,$19,House blend,Every two weeks,5
R0073,Nordic Roast,$14,Single origin,Every two weeks,6
R0073,Casa Verde,$24,Single origin,Weekly,3
R0073,Casa Verde,$14,Single origin,Every two weeks,5
R0073,Nordic Roast,$14,Single origin,Monthly,5
R0073,Arabica Hills,$14,Single origin,Weekly,8
R0073,Casa Verde,$19,Single origin,Monthly,3
R0073,Nordic Roast,$14,House blend,Every two weeks,5
R0073,Nordic Roast,$24,Single origin,Monthly,4
R0073,Nordic Roast,$19,House blend,Monthly,5
R0073,Arabica Hills,$24,House blend,Every two weeks,4
R0073,Arabica Hills,$14,House blend,Monthly,4
R0073,Casa Verde,$19,House blend,Every two weeks,4
R0073,Arabica Hills,$19,House blend,Every two weeks,6
R0074,Nordic Roast,$24,Single origin,Weekly,5
R0074,Arabica Hills,$24,Single origin,Monthly,5
R0074,Arabica Hills,$14,Single origin,Monthly,8
R0074,Nordic Roast,$19,House blend,Every two weeks,5
R0074,Casa Verde,$14,Single origin,Every two weeks,7
R0074,Arabica Hills,$19,House blend,Monthly,5
R0074,Casa Verde,$14,House blend,Weekly,5
R0074,Nordic Roast,$14,Single origin,Monthly,10
R0074,Arabica Hills,$24,House blend,Monthly,5
R0074,Nordic Roast,$24,House blend,Monthly,1
R0074,Casa Verde,$19,House blend,Monthly,2
R0074,Casa Verde,$19,House blend,Every two weeks,4
R0074,Arabica Hills,$19,House blend,Every two weeks,5
R0074,Nordic Roast,$24,House blend,Every two weeks,3
R0075,Casa Verde,$19,House blend,Weekly,4
R0075,Casa Verde,$14,Single origin,Monthly,6
R0075,Casa Verde,$24,Single origin,Every two weeks,3
R0075,Nordic Roast,$14,Single origin,Monthly,7
